region,cloud_type,ctp_bin,tau_bin,physical_group,CF0,Q0_SW,Q0_LW,Q0_Net,CRE0_SW_ratio,CRE0_LW_ratio,CRE0_Net_ratio,CRE0_SW_monthlymean,CRE0_LW_monthlymean,CRE0_Net_monthlymean,difference_ratio_minus_monthlymean_Net,valid_n_kernel,display_valid_n_ge_24,sensitivity_valid_n_ge_48
TP,26,440-310,1.27-3.55,thin high cloud,0.014449863726765523,-0.7929137093109135,0.9457299541414068,0.15281624483049341,-54.87343855307073,65.4490569616673,10.575618408596577,-54.950557896190304,65.28393769597882,10.333379799788515,0.24223860880806214,248,True,True
TP,27,440-310,3.55-9.38,thick anvil cloud,0.012275692605751272,-1.3336105326806984,0.945611162545715,-0.38799937013498326,-108.6383127625638,77.03118617540876,-31.607126587155015,-108.65486868195237,77.04636234470325,-31.608506337249107,0.0013797500940917473,248,True,True
TP,28,440-310,9.38-22.63,thick anvil cloud,0.008320382564740415,-1.2727318599781494,0.6795141822395805,-0.5932176777385688,-152.9655457636829,81.66862244041305,-71.29692332326987,-152.83295991845296,81.71881048287383,-71.11414943557914,-0.182773887690729,248,True,True
TP,29,440-310,22.63-60.36,deep convective cloud,0.0019891686475257916,-0.37891512681044287,0.16414023184870882,-0.21477489496173405,-190.4891911913818,82.5170012873836,-107.97218990399821,-190.31724161564773,82.40666063143917,-107.91058098420854,-0.061608919789676975,248,True,True
TP,30,440-310,60.36-378.65,deep convective cloud,0.00012428105399135767,-0.028522833868882214,0.010757679693738887,-0.017765154175143325,-229.50267118643563,86.55928919372505,-142.94338199271056,-230.62699421203624,86.46407475549415,-144.16291945654208,1.2195374638315286,248,True,True
TP,31,310-180,0.02-1.27,thin high cloud,0.04431281967692305,-0.6677549450432343,1.3172949011084627,0.6495399560652285,-15.06911430849397,29.727174003203306,14.658059694709335,-15.100704350122678,29.73227141506894,14.631567064946264,0.026492629763071207,248,True,True
TP,32,310-180,1.27-3.55,thin high cloud,0.04445439774535024,-2.914893178522935,3.6993588815087866,0.7844657029858516,-65.57041207082423,83.216938461296,17.646526390471767,-65.63163185159922,83.1796419234582,17.548010071858975,0.09851631861279131,248,True,True
TP,33,310-180,3.55-9.38,thick anvil cloud,0.0436134164857702,-5.05637857521119,4.777492078200187,-0.2788864970110036,-115.93631003113322,109.5417984454152,-6.394511585718038,-115.9396661300108,109.49836456932856,-6.441301560682253,0.046789974964214665,248,True,True
TP,34,310-180,9.38-22.63,thick anvil cloud,0.029466512996388767,-4.981431995962566,3.673563187760351,-1.3078688082022147,-169.05400366080167,124.66908412985819,-44.38491953094345,-169.06638104417343,124.67508402705717,-44.39129701711625,0.006377486172802094,248,True,True
TP,35,310-180,22.63-60.36,deep convective cloud,0.016140329006287785,-3.379887455912193,2.1548238168265055,-1.2250636390856882,-209.4063543931162,133.50556955729039,-75.90078483582586,-209.4316599346623,133.5020063900884,-75.92965354457388,0.028868708748021277,248,True,True
TP,36,310-180,60.36-378.65,deep convective cloud,0.0033063831211726596,-0.7956407027382342,0.4653476995564814,-0.33029300318175275,-240.6377826100346,140.7422196709735,-99.89556293906112,-240.65841271607488,140.6870290821378,-99.97138363393708,0.07582069487595788,248,True,True
TP,37,180-10,0.02-1.27,thin high cloud,0.011986936220748132,4.45741086195657e-05,0.08830688153196506,0.08835145564058462,0.0037185572525540414,7.366926786438981,7.370645343691535,-0.20311411838648277,7.7952692510470065,7.592155132660524,-0.22150978896898899,248,True,True
TP,38,180-10,1.27-3.55,thin high cloud,0.002300543101101633,-0.1534914067645041,0.24213799972759664,0.08864659296309255,-66.71963967595457,105.25253780798411,38.53289813202953,-66.39091269533982,105.32561616032008,38.93470346498027,-0.4018053329507367,248,True,True
TP,39,180-10,3.55-9.38,thick anvil cloud,0.001295309662032358,-0.14809166131611154,0.17747000814087124,0.029378346824759705,-114.32915669273535,137.00971539301145,22.68055870027611,-114.02302187000785,136.83213317931745,22.8091113093096,-0.1285526090334912,248,True,True
TP,40,180-10,9.38-22.63,thick anvil cloud,0.003257959331667141,-0.6078490124502286,0.5162046176646434,-0.09164439478558521,-186.57354207647035,158.44415633036604,-28.12938574610431,-186.05159054561202,158.35994643432093,-27.691644111291033,-0.4377416348132783,248,True,True
TP,41,180-10,22.63-60.36,deep convective cloud,0.007146852947844372,-1.6045850595737834,1.152082855554218,-0.4525022040195655,-224.5163110649642,161.20142165534668,-63.314889409617535,-224.31817867221739,161.13364076834102,-63.18453790387637,-0.13035150574116727,248,True,True
TP,42,180-10,60.36-378.65,deep convective cloud,0.007584473198664202,-1.9155935718779011,1.2588129487797743,-0.6567806230981269,-252.56778179600934,165.97236430362491,-86.59541749238443,-252.70565624446294,165.84780478812192,-86.85785145634104,0.26243396395661023,248,True,True
